Factor_1	Factor_2	Factor_3
0.6019195127531891	-0.8439418643032928	1.1953686052274082
0.44471185102559624	-0.6944936560913356	0.6566730986204722
0.4249909086345041	-0.6251304537450493	0.43123207642694533
0.5707116390168012	-0.7788972953569929	0.8127168835316917
0.5680762307048454	-0.6609468472500835	0.43944209111675786
0.4468670400714489	-0.8443081109277973	0.25707756029721696
0.5860577170860446	-1.0146162135061256	0.5484768997070706
0.6213492123039784	-0.7942338777024563	-0.2540627232805745
0.5963179750522699	-0.8267303663655362	-0.07289030613211317
0.5890309026999115	-1.0399814168816999	0.5731523400259141
